Hour,power_norm,windreal1,power_norm,windreal2,power_norm,windreal3,power_norm,windreal4,power_norm,windreal5,power_norm,windreal6,windreal7b,windreal7,year
2/13/07 11:00,0.511891484,7678.372264,0.762316465,11434.74698,0.435251564,6528.773457,0.464712292,6970.684379,0.486064136,7290.96204,0.390737832,5861.067474,0.86124456,12918.6684,2007
2/13/07 12:00,0.548416197,8226.242959,0.763190448,11447.85672,0.389935255,5849.028826,0.501339376,7520.09064,0.494766057,7421.490848,0.41976738,6296.510696,0.86544853,12981.72795,2007
2/13/07 13:00,0.587406933,8811.104,0.758222342,11373.33512,0.354046941,5310.704112,0.503319681,7549.79521,0.442052603,6630.789042,0.477842927,7167.643905,0.89069837,13360.47555,2007
2/13/07 14:00,0.5883165,8824.747503,0.750518501,11257.77751,0.400157809,6002.367139,0.477148503,7157.227546,0.465093076,6976.396143,0.502564192,7538.462877,0.9242276,13863.414,2007
2/13/07 15:00,0.533152223,7997.28334,0.741926432,11128.89647,0.3830522,5745.783001,0.492345631,7385.184467,0.460782826,6911.742389,0.50949055,7642.358243,0.90289176,13543.3764,2007
2/13/07 16:00,0.534071326,8011.069894,0.726679623,10900.19435,0.393679589,5905.193835,0.508845687,7632.685304,0.529119015,7936.785221,0.500392497,7505.887449,0.89764011,13464.60165,2007
2/13/07 17:00,0.518520474,7777.807117,0.702114046,10531.71068,0.353505254,5302.578807,0.525812984,7887.194753,0.526546836,7898.202538,0.517285228,7759.278417,0.89652181,13447.82715,2007
2/13/07 18:00,0.586961925,8804.428875,0.648998439,9734.97659,0.426935494,6404.032409,0.522241116,7833.616734,0.569512248,8542.683721,0.514683902,7720.258534,0.90125895,13518.88425,2007
2/13/07 19:00,0.609873116,9148.09674,0.616973281,9254.599214,0.406366378,6095.495671,0.519150972,7787.264585,0.596985519,8954.782784,0.515087605,7726.314068,0.89541781,13431.26715,2007
2/13/07 20:00,0.604280412,9064.206183,0.607390523,9110.857844,0.416566402,6248.496026,0.528024971,7920.374572,0.619439065,9291.585982,0.521014452,7815.21678,0.92768091,13915.21365,2007
2/13/07 21:00,0.603733122,9055.996835,0.623310089,9349.651337,0.424628049,6369.420737,0.551397324,8270.959854,0.577914715,8668.720722,0.525455534,7881.833017,0.92288178,13843.2267,2007
2/13/07 22:00,0.585214198,8778.212965,0.651228964,9768.434465,0.406653345,6099.800169,0.557254493,8358.817399,0.513397098,7700.956464,0.546918869,8203.783035,0.93431538,14014.7307,2007
2/13/07 23:00,0.580744028,8711.160421,0.619672,9295.080006,0.457044363,6855.665445,0.550634146,8259.512186,0.477215469,7158.232033,0.49340114,7401.0171,0.96974504,14546.1756,2007
2/14/07 0:00,0.502274275,7534.114122,0.576658368,8649.875522,0.457431614,6861.474216,0.553522468,8302.837014,0.446466327,6696.994901,0.479769319,7196.539789,0.99158335,14873.75025,2007
2/14/07 1:00,0.434417188,6516.257823,0.552675009,8290.125132,0.433923006,6508.845091,0.551430881,8271.463215,0.434917033,6523.755491,0.479315251,7189.728767,1,15000,2007
2/14/07 2:00,0.422910422,6343.656331,0.541710317,8125.654757,0.417249143,6258.737147,0.545860887,8187.913299,0.434475154,6517.127305,0.471595079,7073.926181,1,15000,2007
2/14/07 3:00,0.404103667,6061.554998,0.516691446,7750.371695,0.450049967,6750.749499,0.536301434,8044.521511,0.443428278,6651.42417,0.513252914,7698.793709,1,15000,2007
2/14/07 4:00,0.417771488,6266.572326,0.480473638,7207.104564,0.493914127,7408.71191,0.524216592,7863.248885,0.457476854,6862.152815,0.493227959,7398.41938,1,15000,2007
2/14/07 5:00,0.42329964,6349.494606,0.486410081,7296.151221,0.454976827,6824.652404,0.52365315,7854.797244,0.480904728,7213.570923,0.496197045,7442.955673,1,15000,2007
2/14/07 6:00,0.42881754,6432.263106,0.476523131,7147.846967,0.476264566,7143.968493,0.534049451,8010.74177,0.515620708,7734.310627,0.464259028,6963.885427,1,15000,2007
2/14/07 7:00,0.427918106,6418.771595,0.504966021,7574.490309,0.522690058,7840.350866,0.554924965,8323.874474,0.534044325,8010.66488,0.461665362,6924.980432,1,15000,2007
2/14/07 8:00,0.425727814,6385.917217,0.502444625,7536.669374,0.535134673,8027.020097,0.568288326,8524.324894,0.553968787,8309.531808,0.479150981,7187.264711,1,15000,2007
2/14/07 9:00,0.415388137,6230.822057,0.464433551,6966.503263,0.493568629,7403.529435,0.58314234,8747.135103,0.579891562,8698.373437,0.462484628,6937.269419,1,15000,2007
2/14/07 10:00,0.387564391,5813.465863,0.457608342,6864.125133,0.526558697,7898.380458,0.588110626,8821.659386,0.609305859,9139.587879,0.483792543,7256.888151,1,15000,2007
2/14/07 11:00,0.361017108,5415.256619,0.430303842,6454.557627,0.515007675,7725.11512,0.584644198,8769.662976,0.63018465,9452.769756,0.470955551,7064.33326,1,15000,2007
2/14/07 12:00,0.35202384,5280.357599,0.449524283,6742.864251,0.527453005,7911.79508,0.579651535,8694.773018,0.639124393,9586.865902,0.465366393,6980.4959,1,15000,2007
2/14/07 13:00,0.351133704,5267.005563,0.426021487,6390.322298,0.534928381,8023.925722,0.579051018,8685.765266,0.628130674,9421.960115,0.471752107,7076.281607,1,15000,2007
2/14/07 14:00,0.354498625,5317.479372,0.406395018,6095.925272,0.547884047,8218.260705,0.594886482,8923.297226,0.6106354,9159.530997,0.473056167,7095.84251,1,15000,2007
2/14/07 15:00,0.395442069,5931.631029,0.402994901,6044.923514,0.593703866,8905.55799,0.629221022,9438.315332,0.610551894,9158.278406,0.467988193,7019.822896,1,15000,2007
2/14/07 16:00,0.42013219,6301.98285,0.369742334,5546.135008,0.658034444,9870.516658,0.621612847,9324.192703,0.634423494,9516.352415,0.434688568,6520.328522,0,0,2007
2/14/07 17:00,0.456774652,6851.61978,0.311298519,4669.477791,0.604522526,9067.837894,0.598044753,8970.671296,0.674285173,10114.2776,0.365011364,5475.170463,1,15000,2007
2/14/07 18:00,0.480606347,7209.09521,0.344666481,5169.997215,0.600108922,9001.633823,0.600979447,9014.69171,0.704801917,10572.02876,0.338526279,5077.894181,1,15000,2007
2/14/07 19:00,0.491777241,7376.658618,0.331223845,4968.357682,0.620135188,9302.027822,0.593886077,8908.291161,0.695310295,10429.65442,0.309716403,4645.746052,1,15000,2007
2/14/07 20:00,0.496715426,7450.731397,0.337716252,5065.743774,0.54463625,8169.543743,0.599297106,8989.456594,0.679251909,10188.77864,0.323752284,4856.284261,1,15000,2007
2/14/07 21:00,0.500155032,7502.325475,0.314355522,4715.332836,0.553536773,8303.051591,0.607295752,9109.436274,0.681432068,10221.48103,0.297637463,4464.561939,1,15000,2007
2/14/07 22:00,0.504055262,7560.828924,0.370522946,5557.844192,0.436454922,6546.823829,0.567438245,8511.573672,0.655248463,9828.726947,0.421480864,6322.212964,1,15000,2007
2/14/07 23:00,0.556384981,8345.77471,0.279629499,4194.442481,0.471907914,7078.618705,0.506595612,7598.934174,0.61577481,9236.622155,0.344202638,5163.039565,1,15000,2007
2/15/07 0:00,0.628153801,9422.307014,0.400774211,6011.61316,0.425455689,6381.835341,0.502115786,7531.736791,0.571873605,8578.104079,0.505540967,7583.114505,1,15000,2007
2/15/07 1:00,0.685513139,10282.69708,0.378079981,5671.199709,0.39817214,5972.582102,0.463262111,6948.931664,0.540969491,8114.542365,0.341938913,5129.083693,1,15000,2007
2/15/07 2:00,0.764155924,11462.33886,0.587825477,8817.382157,0.401990831,6029.862463,0.477364123,7160.461843,0.52052331,7807.849646,0.529487252,7942.308784,1,15000,2007
2/15/07 3:00,0.795639157,11934.58736,0.582883537,8743.253052,0.584508598,8767.628968,0.468849659,7032.744884,0.50306803,7546.020448,0.58890903,8833.635449,1,15000,2007
2/15/07 4:00,0.831831813,12477.47719,0.564912438,8473.686576,0.609773099,9146.596491,0.415894628,6238.419414,0.450412035,6756.180525,0.524387002,7865.80503,1,15000,2007
2/15/07 5:00,0.778876126,11683.14189,0.553517342,8302.760124,0.535311818,8029.677272,0.362090766,5431.361496,0.571866751,8578.001261,0.45849669,6877.450347,1,15000,2007
2/15/07 6:00,0.832866907,12493.00361,0.625177443,9377.661645,0.602699459,9040.491879,0.469645798,7044.686973,0.603259623,9048.894346,0.459174842,6887.622625,1,15000,2007
2/15/07 7:00,0.724055767,10860.83651,0.593801022,8907.015324,0.61149168,9172.375202,0.339222461,5088.336915,0.536709547,8050.643206,0.516082466,7741.236985,1,15000,2007
2/15/07 8:00,0.649870515,9748.057723,0.564845383,8472.680748,0.650958419,9764.376283,0.548960745,8234.41118,0.533210754,7998.161316,0.555968046,8339.520693,1,15000,2007
2/15/07 9:00,0.666040719,9990.610778,0.593335509,8900.03264,0.771765649,11576.48474,0.29668346,4450.251907,0.627628028,9414.420426,0.594291151,8914.367259,1,15000,2007
2/15/07 10:00,0.642476201,9637.143016,0.577050388,8655.755818,0.766376615,11495.64922,0.487805068,7317.076027,0.568961442,8534.421623,0.610871196,9163.067937,1,15000,2007
2/15/07 11:00,0.495603621,7434.054315,0.542326331,8134.894967,0.761780024,11426.70035,0.421082765,6316.241473,0.633360386,9500.405788,0.616713703,9250.70554,1,15000,2007
2/15/07 12:00,0.660691857,9910.37786,0.60273546,9041.031897,0.772640109,11589.60164,0.453007936,6795.119047,0.480604023,7209.060341,0.66668421,10000.26315,1,15000,2007
2/15/07 13:00,0.612659156,9189.887345,0.616080999,9241.214991,0.704021931,10560.32896,0.404421717,6066.325754,0.680155039,10202.32558,0.662956238,9944.343567,0.99821597,14973.23955,2007
2/15/07 14:00,0.638988435,9584.826529,0.694353521,10415.30281,0.656070888,9841.063321,0.391651452,5874.771774,0.402580649,6038.70973,0.658717453,9880.761802,0.96380621,14457.09315,2007
2/15/07 15:00,0.507835746,7617.536187,0.733275294,10999.12941,0.68660289,10299.04336,0.526055396,7890.830934,0.588867486,8833.012283,0.673612535,10104.18802,0.98783571,14817.53565,2007
2/15/07 16:00,0.578980148,8684.702218,0.716235697,10743.53546,0.70170635,10525.59525,0.422009706,6330.145597,0.467539996,7013.099939,0.673025846,10095.3877,0.97930449,14689.56735,2007
2/15/07 17:00,0.747044086,11205.6613,0.75773561,11366.03415,0.683396816,10250.95224,0.358477294,5377.159417,0.495020688,7425.310314,0.688557327,10328.3599,0.98445284,14766.7926,2007
2/15/07 18:00,0.527104616,7906.569242,0.767354548,11510.31822,0.724495709,10867.43563,0.336224943,5043.374151,0.66918695,10037.80425,0.737353027,11060.2954,0.983464,14751.96,2007
2/15/07 19:00,0.602017701,9030.26551,0.780040741,11700.61111,0.715982199,10739.73298,0.345858455,5187.876821,0.481601,7224.014997,0.748454988,11226.82482,0.98630518,14794.5777,2007
2/15/07 20:00,0.702232003,10533.48005,0.818940461,12284.10691,0.725738883,10886.08325,0.31815356,4772.303402,0.637399018,9560.985267,0.775206387,11628.09581,0.94196886,14129.5329,2007
2/15/07 21:00,0.579749942,8696.249127,0.812926471,12193.89707,0.703974068,10559.61102,0.391714156,5875.712335,0.479618222,7194.273323,0.778755069,11681.32603,0.93587792,14038.1688,2007
2/15/07 22:00,0.732049108,10980.73661,0.831235707,12468.5356,0.709570765,10643.56148,0.334791452,5021.871775,0.61513406,9227.010906,0.80426228,12063.93421,0.9351579,14027.3685,2007
2/15/07 23:00,0.420721561,6310.823411,0.826211989,12393.17983,0.739827633,11097.41449,0.315927625,4738.914371,0.631684065,9475.260973,0.841388702,12620.83054,0.98210734,14731.6101,2007
2/16/07 0:00,0.592367291,8885.509372,0.845839739,12687.59608,0.767695248,11515.42872,0.361889303,5428.339541,0.599223554,8988.353312,0.836033523,12540.50285,1,15000,2007
2/16/07 1:00,0.73181504,10977.2256,0.876716077,13150.74116,0.751628339,11274.42509,0.333819777,5007.296652,0.577756941,8666.35412,0.83882314,12582.3471,1,15000,2007
2/16/07 2:00,0.423931509,6358.972639,0.889881849,13348.22774,0.81052196,12157.8294,0.382743806,5741.157085,0.578661323,8679.919839,0.87367183,13105.07745,1,15000,2007
2/16/07 3:00,0.735873103,11038.09655,0.905546546,13583.19819,0.813438058,12201.57087,0.380634308,5709.514618,0.543170094,8147.551417,0.895824492,13437.36738,1,15000,2007
2/16/07 4:00,0.661894202,9928.413033,0.886423111,13296.34666,0.820867062,12313.00592,0.29531008,4429.651201,0.449618906,6744.283587,0.868398607,13025.9791,1,15000,2007
2/16/07 5:00,0.484066486,7260.997295,0.870971918,13064.57877,0.816168129,12242.52194,0.332773715,4991.605729,0.567960978,8519.414663,0.864384949,12965.77424,1,15000,2007
2/16/07 6:00,0.637495637,9562.434554,0.866902471,13003.53706,0.82099092,12314.8638,0.349709988,5245.649815,0.555545449,8333.181739,0.863749444,12956.24167,1,15000,2007
2/16/07 7:00,0.680310488,10204.65732,0.867737055,13016.05582,0.812046826,12180.70239,0.38141048,5721.157193,0.531054258,7965.813875,0.864980936,12974.71404,0.9881326,14821.989,2007
2/16/07 8:00,0.742599249,11138.98873,0.871848166,13077.72249,0.766325772,11494.88658,0.439575493,6593.6324,0.478218168,7173.27252,0.87348485,13102.27275,0.98893911,14834.08665,2007
2/16/07 9:00,0.669217169,10038.25754,0.857469618,12862.04427,0.781843364,11727.65046,0.452041626,6780.62439,0.521957457,7829.361856,0.870132804,13051.99206,1,15000,2007
2/16/07 10:00,0.578621686,8679.325283,0.853743851,12806.15777,0.763399363,11450.99044,0.445191085,6677.86628,0.540482581,8107.23871,0.85099715,12764.95725,1,15000,2007
2/16/07 11:00,0.618689239,9280.338585,0.853412449,12801.18674,0.748463035,11226.94552,0.434889615,6523.344219,0.503673732,7555.105984,0.841650963,12624.76444,1,15000,2007
2/16/07 12:00,0.633127332,9496.909976,0.84178406,12626.7609,0.757120073,11356.80109,0.426807582,6402.113736,0.4806903,7210.354507,0.844516158,12667.74237,1,15000,2007
2/16/07 13:00,0.622650146,9339.752197,0.826447606,12396.71409,0.722666204,10839.99306,0.434879422,6523.191333,0.501150131,7517.251968,0.851514399,12772.71599,0.99347335,14902.10025,2007
2/16/07 14:00,0.655290067,9829.351008,0.818262696,12273.94044,0.662884653,9943.269789,0.472736716,7091.050744,0.550795436,8261.931539,0.853673756,12805.10634,0.99060631,14859.09465,2007
2/16/07 15:00,0.656454206,9846.813083,0.82706821,12406.02314,0.649872482,9748.087227,0.49219507,7382.926047,0.603825688,9057.385325,0.8652125,12978.1875,0.99164188,14874.6282,2007
2/16/07 16:00,0.621048927,9315.73391,0.829956234,12449.3435,0.645519197,9682.787955,0.503041327,7545.619905,0.647919536,9718.793035,0.858227372,12873.41058,0.99257928,14888.6892,2007
2/16/07 17:00,0.595745146,8936.177194,0.835463822,12531.95733,0.660369515,9905.542731,0.547125697,8206.885457,0.667180538,10007.70807,0.846259534,12693.89302,0.97168481,14575.27215,2007
2/16/07 18:00,0.559491873,8392.378092,0.831992865,12479.89297,0.675388753,10130.8313,0.58237797,8735.669553,0.676307142,10144.60713,0.835649431,12534.74146,0.98373079,14755.96185,2007
2/16/07 19:00,0.52210772,7831.615806,0.820196986,12302.95479,0.673683107,10105.2466,0.582579911,8738.698661,0.695059836,10425.89754,0.840364158,12605.46237,0.98414898,14762.2347,2007
2/16/07 20:00,0.509130716,7636.960745,0.795150161,11927.25241,0.62925756,9438.863397,0.591429055,8871.435821,0.682139218,10232.08827,0.836993098,12554.89647,0.99261016,14889.1524,2007
2/16/07 21:00,0.506143808,7592.157125,0.805222511,12078.33767,0.609645009,9144.675136,0.62061429,9309.214354,0.730002344,10950.03515,0.836095929,12541.43894,1,15000,2007
2/16/07 22:00,0.512198031,7682.970464,0.818332314,12274.98472,0.628798246,9431.973696,0.558576226,8378.643394,0.692877769,10393.16654,0.841094136,12616.41204,1,15000,2007
2/16/07 23:00,0.576400518,8646.007776,0.809900284,12148.50426,0.586744606,8801.169097,0.583750665,8756.259978,0.606710076,9100.651145,0.833085179,12496.27769,1,15000,2007
2/17/07 0:00,0.561977267,8429.659009,0.801942825,12029.14238,0.585763931,8786.458969,0.608806789,9132.101834,0.710018933,10650.28399,0.79987359,11998.10386,1,15000,2007
2/17/07 1:00,0.481388688,7220.830321,0.796099007,11941.48511,0.632261992,9483.929873,0.606344104,9095.161557,0.746525228,11197.87842,0.826996088,12404.94132,1,15000,2007
2/17/07 2:00,0.443781704,6656.725556,0.773393631,11600.90446,0.716750622,10751.25933,0.618785441,9281.781614,0.778787076,11681.80615,0.775144041,11627.16061,1,15000,2007
2/17/07 3:00,0.419600695,6294.010431,0.780919254,11713.78881,0.752256632,11283.84948,0.605038345,9075.575173,0.752373338,11285.60007,0.762678802,11440.18203,0.98571831,14785.77465,2007
2/17/07 4:00,0.368960708,5534.410626,0.756239772,11343.59658,0.780147433,11702.2115,0.550828457,8262.426853,0.809428632,12141.42948,0.764708281,11470.62421,0.9878217,14817.3255,2007
2/17/07 5:00,0.362333626,5435.004383,0.755046666,11325.69999,0.829135954,12437.03932,0.508679807,7630.197108,0.822210193,12333.15289,0.755795836,11336.93755,0.99717611,14957.64165,2007
2/17/07 6:00,0.365070164,5476.052463,0.753461719,11301.92578,0.866486847,12997.30271,0.536446571,8046.69857,0.826900005,12403.50008,0.763115168,11446.72751,0.99193901,14879.08515,2007
2/17/07 7:00,0.337552011,5063.280165,0.76504302,11475.6453,0.880788565,13211.82847,0.60400331,9060.049653,0.828694999,12430.42499,0.733911276,11008.66914,0.96564025,14484.60375,2007
2/17/07 8:00,0.364183486,5462.752283,0.767786086,11516.79128,0.885971546,13289.57319,0.671485305,10072.27957,0.841516495,12622.74742,0.729909778,10948.64666,0.7465924,11198.886,2007
2/17/07 9:00,0.361231118,5418.466777,0.747383118,11210.74677,0.907158732,13607.38099,0.730688751,10960.33126,0.849631608,12744.47411,0.731145382,10967.18073,0.74487978,11173.1967,2007
2/17/07 10:00,0.396263957,5943.959355,0.743598938,11153.98407,0.898710907,13480.6636,0.80431515,12064.72725,0.880897045,13213.45568,0.756794572,11351.91858,0.78689981,11803.49715,2007
2/17/07 11:00,0.421107739,6316.616088,0.736122549,11041.83823,0.887597442,13313.96163,0.835098505,12526.47758,0.881455004,13221.82506,0.801064074,12015.96111,0.87099004,13064.8506,2007
2/17/07 12:00,0.437730402,6565.956026,0.736748338,11051.22507,0.898865163,13482.97745,0.849568665,12743.52998,0.869419515,13041.29273,0.81775105,12266.26575,0.73550361,11032.55415,2007
2/17/07 13:00,0.400275171,6004.127562,0.744206607,11163.09911,0.889995813,13349.9372,0.854144156,12812.16234,0.864413798,12966.20697,0.827746868,12416.20302,0.55887407,8383.11105,2007
2/17/07 14:00,0.402799785,6041.996777,0.766984046,11504.76068,0.906354487,13595.3173,0.845353603,12680.30405,0.842835844,12642.53765,0.844563544,12668.45316,0.45868203,6880.23045,2007
2/17/07 15:00,0.413482666,6202.23999,0.78434968,11765.2452,0.908411264,13626.16897,0.843477368,12652.16053,0.822460413,12336.90619,0.867686152,13015.29229,0.24628373,3694.25595,2007
2/17/07 16:00,0.401646405,6024.696082,0.812243998,12183.65997,0.923893154,13858.39731,0.848284721,12724.27082,0.81970942,12295.6413,0.902202427,13533.03641,0.11565962,1734.8943,2007
2/17/07 17:00,0.402913928,6043.70892,0.790228188,11853.42282,0.921304584,13819.56875,0.862834036,12942.51055,0.819509447,12292.6417,0.915824831,13737.37246,0.13129389,1969.40835,2007
2/17/07 18:00,0.415771186,6236.567795,0.843682051,12655.23076,0.928863823,13932.95735,0.877337992,13160.06988,0.806607664,12099.11495,0.929862142,13947.93212,0.11271415,1690.71225,2007
2/17/07 19:00,0.443128079,6646.921188,0.858009517,12870.14276,0.934875667,14023.13501,0.875755906,13136.33859,0.793205976,11898.08965,0.930710495,13960.65742,0.17541187,2631.17805,2007
2/17/07 20:00,0.46073091,6910.963655,0.897857606,13467.8641,0.933441818,14001.62727,0.854267955,12814.01932,0.806009412,12090.14118,0.931636751,13974.55126,0.19663955,2949.59325,2007
2/17/07 21:00,0.472671449,7090.071738,0.919815838,13797.23758,0.937730789,14065.96184,0.833162367,12497.43551,0.832725227,12490.8784,0.934490025,14017.35038,0.13762316,2064.3474,2007
2/17/07 22:00,0.481983542,7229.753137,0.914237082,13713.55623,0.934791505,14021.87258,0.828946054,12434.19081,0.846451461,12696.77192,0.932201445,13983.02168,0.15288016,2293.2024,2007
2/17/07 23:00,0.486654341,7299.815118,0.918740928,13781.11392,0.924777329,13871.65993,0.835113049,12526.69573,0.868466258,13026.99387,0.927582026,13913.73038,0.1997945,2996.9175,2007
2/18/07 0:00,0.504646778,7569.701672,0.926723182,13900.84773,0.928005338,13920.08007,0.861779213,12926.68819,0.877566338,13163.49506,0.925453782,13881.80673,0.3761082,5641.623,2007
2/18/07 1:00,0.542849064,8142.735958,0.924198568,13862.97852,0.921605408,13824.08112,0.891744971,13376.17457,0.862566173,12938.4926,0.931364596,13970.46894,0.39784882,5967.7323,2007
2/18/07 2:00,0.592863262,8892.948925,0.920798779,13811.98168,0.917513132,13762.69698,0.91053617,13658.04255,0.827240109,12408.60164,0.934855163,14022.82745,0.26784158,4017.6237,2007
2/18/07 3:00,0.602453649,9036.804736,0.918911695,13783.67543,0.918831646,13782.4747,0.908004284,13620.06426,0.780734777,11711.02166,0.925652444,13884.78667,0.08519854,1277.9781,2007
2/18/07 4:00,0.591410339,8871.155083,0.924534917,13868.02375,0.918843567,13782.65351,0.901062131,13515.93196,0.748304248,11224.56372,0.9236812,13855.21799,0,0,2007
2/18/07 5:00,0.564947128,8474.206924,0.92878443,13931.76645,0.924816489,13872.24734,0.903521776,13552.82664,0.724360287,10865.40431,0.923560143,13853.40214,0,0,2007
2/18/07 6:00,0.511576593,7673.648894,0.917216182,13758.24273,0.924667954,13870.01932,0.898471236,13477.06854,0.692168653,10382.5298,0.927325785,13909.88678,0.10933579,1640.03685,2007
2/18/07 7:00,0.433554411,6503.316164,0.884022772,13260.34158,0.907916605,13618.74908,0.871192813,13067.89219,0.655245066,9828.675985,0.931537986,13973.06979,0.08221821,1233.27315,2007
2/18/07 8:00,0.361774772,5426.621586,0.840670288,12610.05431,0.900046289,13500.69433,0.845134914,12677.02371,0.605600774,9084.011614,0.937613547,14064.2032,0.00682303,102.34545,2007
2/18/07 9:00,0.311863601,4677.954018,0.823436975,12351.55463,0.900213599,13503.20399,0.859311044,12889.66566,0.592189968,8882.849514,0.929753959,13946.30939,0.07245333,1086.79995,2007
2/18/07 10:00,0.276038498,4140.577465,0.833199203,12497.98805,0.905292451,13579.38677,0.873456657,13101.84985,0.570349514,8555.242717,0.922076285,13831.14427,0.20427808,3064.1712,2007
2/18/07 11:00,0.256591976,3848.879635,0.835236311,12528.54466,0.904470384,13567.05576,0.853181064,12797.71596,0.612773001,9191.595018,0.888507366,13327.61049,0.25520769,3828.11535,2007
2/18/07 12:00,0.236788303,3551.82454,0.845071256,12676.06884,0.892244518,13383.66777,0.814309597,12214.64396,0.605157316,9077.359736,0.880352378,13205.28567,0.26275525,3941.32875,2007
2/18/07 13:00,0.21977514,3296.627104,0.855537832,12833.06748,0.870434701,13056.52052,0.779844344,11697.66515,0.617651045,9264.76568,0.893600464,13404.00696,0.43113276,6466.9914,2007
2/18/07 14:00,0.200506911,3007.60366,0.873963714,13109.4557,0.836483181,12547.24771,0.797586381,11963.79572,0.608690977,9130.364656,0.912651598,13689.77398,0.48360121,7254.01815,2007
2/18/07 15:00,0.199706435,2995.596528,0.87901634,13185.2451,0.806570351,12098.55527,0.820464671,12306.97006,0.630490959,9457.36438,0.909614801,13644.22202,0.46407607,6961.14105,2007
2/18/07 16:00,0.19899565,2984.934747,0.861126363,12916.89545,0.794200003,11913.00005,0.836277068,12544.15601,0.70756954,10613.54309,0.915663898,13734.95847,0.55490845,8323.62675,2007
2/18/07 17:00,0.206367418,3095.511273,0.806679189,12100.18784,0.820401311,12306.01966,0.82364285,12354.64275,0.750380456,11255.70685,0.95968169,14395.22535,0.55853921,8378.08815,2007
2/18/07 18:00,0.239055157,3585.827351,0.702257097,10533.85645,0.864624739,12969.37108,0.821706653,12325.59979,0.723214865,10848.22297,0.987531304,14812.96957,0.68228227,10234.23405,2007
2/18/07 19:00,0.270069182,4051.037729,0.694426596,10416.39894,0.896104932,13441.57398,0.81134361,12170.15415,0.682438254,10236.57382,0.992100775,14881.51163,0.84363449,12654.51735,2007
2/18/07 20:00,0.293700933,4405.514002,0.785429776,11781.44664,0.924528897,13867.93345,0.815506279,12232.59419,0.680413306,10206.19959,0.979558408,14693.37612,0.89776045,13466.40675,2007
2/18/07 21:00,0.30403477,4560.521543,0.867143273,13007.1491,0.940133929,14102.00894,0.805496454,12082.44681,0.686996162,10304.94243,0.939282238,14089.23358,0.93291855,13993.77825,2007
2/18/07 22:00,0.332940996,4994.114935,0.895148575,13427.22863,0.944262445,14163.93667,0.816618323,12249.27485,0.728616774,10929.25161,0.876882076,13153.23114,0.95994574,14399.1861,2007
2/18/07 23:00,0.371870756,5578.061342,0.869060636,13035.90953,0.941244781,14118.67172,0.815429807,12231.4471,0.790807545,11862.11318,0.840590656,12608.85984,1,15000,2007
2/19/07 0:00,0.430618227,6459.273398,0.837548673,12563.2301,0.928401351,13926.02026,0.822770178,12341.55267,0.818365753,12275.48629,0.857365191,12860.47786,0.98207921,14731.18815,2007
2/19/07 1:00,0.474851489,7122.772336,0.812343121,12185.14681,0.918899536,13783.49304,0.843452454,12651.7868,0.823912263,12358.68394,0.910830081,13662.45121,1,15000,2007
2/19/07 2:00,0.557043433,8355.651498,0.807151616,12107.27423,0.916648209,13749.72314,0.862407625,12936.11437,0.818813205,12282.19807,0.931576729,13973.65093,1,15000,2007
2/19/07 3:00,0.644658506,9669.877589,0.843289554,12649.34331,0.913626254,13704.3938,0.867482483,13012.23725,0.822507262,12337.60893,0.940516591,14107.74887,1,15000,2007
2/19/07 4:00,0.710910678,10663.66017,0.896770716,13451.56074,0.908075333,13621.12999,0.864782333,12971.735,0.810079217,12151.18825,0.941914976,14128.72463,1,15000,2007
2/19/07 5:00,0.733733237,11005.99855,0.926717222,13900.75833,0.867628276,13014.42415,0.860108376,12901.62563,0.82920295,12438.04425,0.938638091,14079.57137,1,15000,2007
2/19/07 6:00,0.791516304,11872.74456,0.934779942,14021.69913,0.840549707,12608.24561,0.857979774,12869.69662,0.814609468,12219.14202,0.936305404,14044.58106,1,15000,2007
2/19/07 7:00,0.822287142,12334.30713,0.943137586,14147.06379,0.843929231,12658.93847,0.878495395,13177.43093,0.771438956,11571.58434,0.925087929,13876.31893,1,15000,2007
2/19/07 8:00,0.841466308,12621.99461,0.940758288,14111.37432,0.864429235,12966.43853,0.87839067,13175.86005,0.741024017,11115.36026,0.912671864,13690.07796,1,15000,2007
2/19/07 9:00,0.862553716,12938.30574,0.929334342,13940.01514,0.867338479,13010.07718,0.889773726,13346.6059,0.750362694,11255.44041,0.901205957,13518.08935,1,15000,2007
2/19/07 10:00,0.887186706,13307.80059,0.932562053,13988.4308,0.855451345,12831.77018,0.891963184,13379.44776,0.838651955,12579.77933,0.90419054,13562.8581,1,15000,2007
2/19/07 11:00,0.868855238,13032.82857,0.941760361,14126.40542,0.855280399,12829.20599,0.876113832,13141.70748,0.878548265,13178.22397,0.907378256,13610.67384,1,15000,2007
2/19/07 12:00,0.849791586,12746.8738,0.941336572,14120.04858,0.85837692,12875.6538,0.864013135,12960.19703,0.884839773,13272.5966,0.919261634,13788.92452,1,15000,2007
2/19/07 13:00,0.837299585,12559.49378,0.92682606,13902.3909,0.850679636,12760.19454,0.859071732,12886.07597,0.868413806,13026.20709,0.928504109,13927.56164,0.9944579,14916.8685,2007
2/19/07 14:00,0.816060185,12240.90278,0.909983039,13649.74558,0.839801669,12597.02504,0.880470514,13207.05771,0.851897717,12778.46575,0.933201611,13998.02417,0.98335123,14750.26845,2007
